"year","month","day","time","tank","temperature"
2017,2,21,800,21,0.3
2017,2,21,1710,21,0.5
2017,2,21,800,22,0.3
2017,2,21,1710,22,0.5
2017,2,21,800,23,0.3
2017,2,21,1710,23,0.5
2017,2,21,800,24,0.3
2017,2,21,1710,24,0.5
2017,2,21,800,25,0.2
2017,2,21,1710,25,0.5
2017,2,21,800,26,0.1
2017,2,21,1710,26,0.4
2017,2,21,800,27,0.3
2017,2,21,1710,27,0.5
2017,2,21,800,28,0.2
2017,2,21,1710,28,0.4
2017,2,21,800,29,0.2
2017,2,21,1710,29,0.5
2017,2,21,800,30,0.1
2017,2,21,1710,30,0.4
2017,2,21,800,31,0.3
2017,2,21,1710,31,0.6
2017,2,21,800,32,0.3
2017,2,21,1710,32,0.6
2017,2,21,800,33,0.3
2017,2,21,1710,33,0.6
2017,2,21,800,34,0.3
2017,2,21,1710,34,0.6
2017,2,21,800,35,0.3
2017,2,21,1710,35,0.6
2017,2,21,800,36,0.3
2017,2,21,1710,36,0.6
2017,2,22,830,1,0.3
2017,2,22,1545,1,0.3
2017,2,22,830,2,0.3
2017,2,22,1545,2,0.3
2017,2,22,830,3,0.3
2017,2,22,1545,3,0.3
2017,2,22,830,4,0.3
2017,2,22,1545,4,0.3
2017,2,22,830,5,0.3
2017,2,22,1545,5,0.3
2017,2,22,830,6,0.3
2017,2,22,1545,6,0.3
2017,2,22,830,7,0.3
2017,2,22,1545,7,0.3
2017,2,22,830,8,0.3
2017,2,22,1545,8,0.3
2017,2,22,830,9,0.3
2017,2,22,1545,9,0.3
2017,2,22,830,10,0.3
2017,2,22,1545,10,0.3
2017,2,22,830,11,0.3
2017,2,22,1545,11,0.3
2017,2,22,830,12,0.4
2017,2,22,1545,12,0.3
2017,2,22,830,13,0.3
2017,2,22,1545,13,0.3
2017,2,22,830,14,0.4
2017,2,22,1545,14,0.3
2017,2,22,830,15,0.4
2017,2,22,1545,15,0.3
2017,2,22,830,16,0.3
2017,2,22,1545,16,0.3
2017,2,22,830,17,0.2
2017,2,22,1545,17,0.3
2017,2,22,830,18,0.4
2017,2,22,1545,18,0.3
2017,2,22,830,19,0.4
2017,2,22,1545,19,0.2
2017,2,22,830,20,0.3
2017,2,22,1545,20,0.3
2017,2,22,830,21,0.4
2017,2,22,1545,21,0.2
2017,2,22,830,22,0.4
2017,2,22,1545,22,0.2
2017,2,22,830,23,0.4
2017,2,22,1545,23,0.3
2017,2,22,830,24,0.4
2017,2,22,1545,24,0.3
2017,2,22,830,25,0.3
2017,2,22,1545,25,0.3
2017,2,22,830,26,0.3
2017,2,22,1545,26,0.3
2017,2,22,830,27,0.3
2017,2,22,1545,27,0.3
2017,2,22,830,28,0.3
2017,2,22,1545,28,0.3
2017,2,22,830,29,0.3
2017,2,22,1545,29,0.3
2017,2,22,830,30,0.3
2017,2,22,1545,30,0.3
2017,2,22,830,31,0.4
2017,2,22,1545,31,0.4
2017,2,22,830,32,0.4
2017,2,22,1545,32,0.3
2017,2,22,830,33,0.4
2017,2,22,1545,33,0.3
2017,2,22,830,34,0.4
2017,2,22,1545,34,0.3
2017,2,22,830,35,0.4
2017,2,22,1545,35,0.3
2017,2,22,830,36,0.4
2017,2,22,1545,36,0.3
2017,2,23,820,1,0.4
2017,2,23,1700,1,0.5
2017,2,23,820,2,0.4
2017,2,23,1700,2,0.5
2017,2,23,820,3,0.4
2017,2,23,1700,3,0.5
2017,2,23,820,4,0.5
2017,2,23,1700,4,0.5
2017,2,23,820,5,0.4
2017,2,23,1700,5,0.5
2017,2,23,820,6,0.4
2017,2,23,1700,6,0.4
2017,2,23,820,7,0.4
2017,2,23,1700,7,0.4
2017,2,23,820,8,0.4
2017,2,23,1700,8,0.4
2017,2,23,820,9,0.4
2017,2,23,1700,9,0.4
2017,2,23,820,10,0.4
2017,2,23,1700,10,0.5
2017,2,23,820,11,0.4
2017,2,23,1700,11,0.5
2017,2,23,820,12,0.4
2017,2,23,1700,12,0.4
2017,2,23,820,13,0.4
2017,2,23,1700,13,0.4
2017,2,23,820,14,0.4
2017,2,23,1700,14,0.4
2017,2,23,820,15,0.4
2017,2,23,1700,15,0.4
2017,2,23,820,16,0.4
2017,2,23,1700,16,0.4
2017,2,23,820,17,0.4
2017,2,23,1700,17,0.5
2017,2,23,820,18,0.4
2017,2,23,1700,18,0.4
2017,2,23,820,19,0.4
2017,2,23,1700,19,0.4
2017,2,23,820,20,0.4
2017,2,23,1700,20,0.4
2017,2,23,820,21,0.4
2017,2,23,1700,21,0.4
2017,2,23,820,22,0.4
2017,2,23,1700,22,0.4
2017,2,23,820,23,0.5
2017,2,23,1700,23,0.4
2017,2,23,820,24,0.5
2017,2,23,1700,24,0.4
2017,2,23,820,25,0.4
2017,2,23,1700,25,0.4
2017,2,23,820,26,0.4
2017,2,23,1700,26,0.4
2017,2,23,820,27,0.5
2017,2,23,1700,27,0.5
2017,2,23,820,28,0.5
2017,2,23,1700,28,0.5
2017,2,23,820,29,0.5
2017,2,23,1700,29,0.5
2017,2,23,820,30,0.4
2017,2,23,1700,30,0.4
2017,2,23,820,31,0.6
2017,2,23,1700,31,0.5
2017,2,23,820,32,0.5
2017,2,23,1700,32,0.5
2017,2,23,820,33,0.5
2017,2,23,1700,33,0.4
2017,2,23,820,34,0.5
2017,2,23,1700,34,0.4
2017,2,23,820,35,0.5
2017,2,23,1700,35,0.4
2017,2,23,820,36,0.4
2017,2,23,1700,36,0.4
2017,2,24,900,1,0.4
2017,2,24,1615,1,0.3
2017,2,24,900,2,0.4
2017,2,24,1615,2,0.3
2017,2,24,900,3,0.4
2017,2,24,1615,3,0.3
2017,2,24,900,4,0.4
2017,2,24,1615,4,0.3
2017,2,24,900,5,0.4
2017,2,24,1615,5,0.3
2017,2,24,900,6,0.3
2017,2,24,1615,6,0.3
2017,2,24,900,7,0.3
2017,2,24,1615,7,0.2
2017,2,24,900,8,0.4
2017,2,24,1615,8,0.2
2017,2,24,900,9,0.3
2017,2,24,1615,9,0.2
2017,2,24,900,10,0.4
2017,2,24,1615,10,0.2
2017,2,24,900,11,0.4
2017,2,24,1615,11,0.2
2017,2,24,900,12,0.3
2017,2,24,1615,12,0.2
2017,2,24,900,13,0.3
2017,2,24,1615,13,0.2
2017,2,24,900,14,0.4
2017,2,24,1615,14,0.2
2017,2,24,900,15,0.3
2017,2,24,1615,15,0.2
2017,2,24,900,16,0.4
2017,2,24,1615,16,0.3
2017,2,24,900,17,0.4
2017,2,24,1615,17,0.3
2017,2,24,900,18,0.3
2017,2,24,1615,18,0.3
2017,2,24,900,19,0.3
2017,2,24,1615,19,0.2
2017,2,24,900,20,0.3
2017,2,24,1615,20,0.2
2017,2,24,900,21,0.3
2017,2,24,1615,21,0.2
2017,2,24,900,22,0.3
2017,2,24,1615,22,0.2
2017,2,24,900,23,0.4
2017,2,24,1615,23,0.2
2017,2,24,900,24,0.4
2017,2,24,1615,24,0.2
2017,2,24,900,25,0.3
2017,2,24,1615,25,0.2
2017,2,24,900,26,0.3
2017,2,24,1615,26,0.2
2017,2,24,900,27,0.4
2017,2,24,1615,27,0.3
2017,2,24,900,28,0.3
2017,2,24,1615,28,0.3
2017,2,24,900,29,0.4
2017,2,24,1615,29,0.3
2017,2,24,900,30,0.3
2017,2,24,1615,30,0.2
2017,2,24,900,31,0.5
2017,2,24,1615,31,0.3
2017,2,24,900,32,0.4
2017,2,24,1615,32,0.3
2017,2,24,900,33,0.4
2017,2,24,1615,33,0.3
2017,2,24,900,34,0.4
2017,2,24,1615,34,0.3
2017,2,24,900,35,4
2017,2,24,1615,35,0.4
2017,2,24,900,36,0.4
2017,2,24,1615,36,0.3
2017,2,25,1115,1,0.4
2017,2,25,1115,2,0.4
2017,2,25,1115,3,0.5
2017,2,25,1115,4,0.4
2017,2,25,1115,5,0.4
2017,2,25,1115,6,0.4
2017,2,25,1115,7,0.4
2017,2,25,1115,8,0.4
2017,2,25,1115,9,0.4
2017,2,25,1115,10,0.4
2017,2,25,1115,11,0.4
2017,2,25,1115,12,0.4
2017,2,25,1115,13,0.4
2017,2,25,1115,14,0.4
2017,2,25,1115,15,0.4
2017,2,25,1115,16,0.4
2017,2,25,1115,17,0.4
2017,2,25,1115,18,0.4
2017,2,25,1115,19,0.4
2017,2,25,1115,20,0.4
2017,2,25,1115,21,0.4
2017,2,25,1115,22,0.4
2017,2,25,1115,23,0.4
2017,2,25,1115,24,0.4
2017,2,25,1115,25,0.4
2017,2,25,1115,26,0.4
2017,2,25,1115,27,0.5
2017,2,25,1115,28,0.4
2017,2,25,1115,29,0.4
2017,2,25,1115,30,0.4
2017,2,25,1115,31,0.6
2017,2,25,1115,32,0.6
2017,2,25,1115,33,0.5
2017,2,25,1115,34,0.5
2017,2,25,1115,35,0.6
2017,2,25,1115,36,0.4
2017,2,26,1035,1,0.5
2017,2,26,1600,1,0.4
2017,2,26,1035,2,0.5
2017,2,26,1600,2,0.4
2017,2,26,1035,3,0.4
2017,2,26,1600,3,0.4
2017,2,26,1035,4,0.4
2017,2,26,1600,4,0.4
2017,2,26,1035,5,0.4
2017,2,26,1600,5,0.4
2017,2,26,1035,6,0.4
2017,2,26,1600,6,0.4
2017,2,26,1035,7,0.4
2017,2,26,1600,7,0.3
2017,2,26,1035,8,0.4
2017,2,26,1600,8,0.4
2017,2,26,1035,9,0.4
2017,2,26,1600,9,0.4
2017,2,26,1035,10,0.4
2017,2,26,1600,10,0.4
2017,2,26,1035,11,0.4
2017,2,26,1600,11,0.4
2017,2,26,1035,12,0.4
2017,2,26,1600,12,0.4
2017,2,26,1035,13,0.4
2017,2,26,1600,13,0.4
2017,2,26,1035,14,0.4
2017,2,26,1600,14,0.4
2017,2,26,1035,15,0.4
2017,2,26,1600,15,0.4
2017,2,26,1035,16,0.5
2017,2,26,1600,16,0.4
2017,2,26,1035,17,0.4
2017,2,26,1600,17,0.4
2017,2,26,1035,18,0.4
2017,2,26,1600,18,0.4
2017,2,26,1035,19,0.4
2017,2,26,1600,19,0.4
2017,2,26,1035,20,0.4
2017,2,26,1600,20,0.4
2017,2,26,1035,21,0.4
2017,2,26,1600,21,0.4
2017,2,26,1035,22,0.4
2017,2,26,1600,22,0.4
2017,2,26,1035,23,0.5
2017,2,26,1600,23,0.4
2017,2,26,1035,24,0.4
2017,2,26,1600,24,0.4
2017,2,26,1035,25,0.4
2017,2,26,1600,25,0.4
2017,2,26,1035,26,0.4
2017,2,26,1600,26,0.4
2017,2,26,1035,27,0.5
2017,2,26,1600,27,0.5
2017,2,26,1035,28,0.4
2017,2,26,1600,28,0.4
2017,2,26,1035,29,0.5
2017,2,26,1600,29,0.4
2017,2,26,1035,30,0.4
2017,2,26,1600,30,0.4
2017,2,26,1035,31,0.6
2017,2,26,1600,31,0.5
2017,2,26,1035,32,0.5
2017,2,26,1600,32,0.5
2017,2,26,1035,33,0.5
2017,2,26,1600,33,0.4
2017,2,26,1035,34,0.5
2017,2,26,1600,34,0.5
2017,2,26,1035,35,0.5
2017,2,26,1600,35,0.5
2017,2,26,1035,36,0.5
2017,2,26,1600,36,0.5
2017,2,27,840,1,0.4
2017,2,27,1700,1,0.4
2017,2,27,840,2,0.4
2017,2,27,1700,2,0.4
2017,2,27,840,3,0.4
2017,2,27,1700,3,0.5
2017,2,27,840,4,0.4
2017,2,27,1700,4,0.4
2017,2,27,840,5,0.4
2017,2,27,1700,5,0.4
2017,2,27,840,6,0.3
2017,2,27,1700,6,0.4
2017,2,27,840,7,0.3
2017,2,27,1700,7,0.4
2017,2,27,840,8,0.3
2017,2,27,1700,8,0.4
2017,2,27,840,9,0.3
2017,2,27,1700,9,0.4
2017,2,27,840,10,0.4
2017,2,27,1700,10,0.4
2017,2,27,840,11,0.4
2017,2,27,1700,11,0.4
2017,2,27,840,12,0.3
2017,2,27,1700,12,0.4
2017,2,27,840,13,0.3
2017,2,27,1700,13,0.4
2017,2,27,840,14,0.4
2017,2,27,1700,14,0.4
2017,2,27,840,15,0.3
2017,2,27,1700,15,0.4
2017,2,27,840,16,0.4
2017,2,27,1700,16,0.5
2017,2,27,840,17,0.3
2017,2,27,1700,17,0.4
2017,2,27,840,18,0.3
2017,2,27,1700,18,0.4
2017,2,27,840,19,0.3
2017,2,27,1700,19,0.4
2017,2,27,840,20,0.4
2017,2,27,1700,20,0.4
2017,2,27,840,21,0.4
2017,2,27,1700,21,0.4
2017,2,27,840,22,0.4
2017,2,27,1700,22,0.4
2017,2,27,840,23,0.4
2017,2,27,1700,23,0.4
2017,2,27,840,24,0.4
2017,2,27,1700,24,0.4
2017,2,27,840,25,0.4
2017,2,27,1700,25,0.4
2017,2,27,840,26,0.4
2017,2,27,1700,26,0.4
2017,2,27,840,27,0.4
2017,2,27,1700,27,0.5
2017,2,27,840,28,0.4
2017,2,27,1700,28,0.4
2017,2,27,840,29,0.4
2017,2,27,1700,29,0.5
2017,2,27,840,30,0.4
2017,2,27,1700,30,0.4
2017,2,27,840,31,0.5
2017,2,27,1700,31,0.5
2017,2,27,840,32,0.5
2017,2,27,1700,32,0.5
2017,2,27,840,33,0.4
2017,2,27,1700,33,0.5
2017,2,27,840,34,0.4
2017,2,27,1700,34,0.5
2017,2,27,840,35,0.5
2017,2,27,1700,35,0.5
2017,2,27,840,36,0.4
2017,2,27,1700,36,0.4
2017,2,28,0.5,1,0.5
2017,2,28,1735,1,0.4
2017,2,28,0.5,2,0.5
2017,2,28,1735,2,0.5
2017,2,28,0.5,3,0.6
2017,2,28,1735,3,0.5
2017,2,28,0.5,4,0.5
2017,2,28,1735,4,0.5
2017,2,28,0.5,5,0.5
2017,2,28,1735,5,0.5
2017,2,28,0.5,6,0.5
2017,2,28,1735,6,0.4
2017,2,28,0.5,7,0.5
2017,2,28,1735,7,0.4
2017,2,28,0.5,8,0.5
2017,2,28,1735,8,0.4
2017,2,28,0.5,9,0.5
2017,2,28,1735,9,0.4
2017,2,28,0.5,10,0.5
2017,2,28,1735,10,0.4
2017,2,28,0.5,11,0.5
2017,2,28,1735,11,0.5
2017,2,28,0.5,12,0.5
2017,2,28,1735,12,0.4
2017,2,28,0.5,13,0.5
2017,2,28,1735,13,0.4
2017,2,28,0.5,14,0.5
2017,2,28,1735,14,0.5
2017,2,28,0.5,15,0.5
2017,2,28,1735,15,0.4
2017,2,28,0.5,16,0.5
2017,2,28,1735,16,0.5
2017,2,28,0.5,17,0.5
2017,2,28,1735,17,0.4
2017,2,28,0.5,18,0.5
2017,2,28,1735,18,0.4
2017,2,28,0.5,19,0.5
2017,2,28,1735,19,0.4
2017,2,28,0.5,20,0.5
2017,2,28,1735,20,0.4
2017,2,28,0.5,21,0.5
2017,2,28,1735,21,0.4
2017,2,28,0.5,22,0.5
2017,2,28,1735,22,0.4
2017,2,28,0.5,23,0.5
2017,2,28,1735,23,0.5
2017,2,28,0.5,24,0.5
2017,2,28,1735,24,0.5
2017,2,28,0.5,25,0.5
2017,2,28,1735,25,0.4
2017,2,28,0.5,26,0.5
2017,2,28,1735,26,0.4
2017,2,28,0.5,27,0.6
2017,2,28,1735,27,0.5
2017,2,28,0.5,28,0.6
2017,2,28,1735,28,0.5
2017,2,28,0.5,29,0.6
2017,2,28,1735,29,0.5
2017,2,28,0.5,30,0.5
2017,2,28,1735,30,0.5
2017,2,28,0.5,31,0.6
2017,2,28,1735,31,0.5
2017,2,28,0.5,32,0.6
2017,2,28,1735,32,0.5
2017,2,28,0.5,33,0.6
2017,2,28,1735,33,0.5
2017,2,28,0.5,34,0.6
2017,2,28,1735,34,0.5
2017,2,28,0.5,35,0.6
2017,2,28,1735,35,0.6
2017,2,28,0.5,36,0.6
2017,2,28,1735,36,0.5
2017,3,1,755,1,0.4
2017,3,1,1725,1,0.5
2017,3,1,755,2,0.4
2017,3,1,1725,2,0.6
2017,3,1,755,3,0.5
2017,3,1,1725,3,0.6
2017,3,1,755,4,0.4
2017,3,1,1725,4,0.6
2017,3,1,755,5,0.5
2017,3,1,1725,5,0.6
2017,3,1,755,6,0.4
2017,3,1,1725,6,0.5
2017,3,1,755,7,0.4
2017,3,1,1725,7,0.5
2017,3,1,755,8,0.4
2017,3,1,1725,8,0.5
2017,3,1,755,9,0.4
2017,3,1,1725,9,0.5
2017,3,1,755,10,0.5
2017,3,1,1725,10,0.6
2017,3,1,755,11,0.4
2017,3,1,1725,11,0.6
2017,3,1,755,12,0.4
2017,3,1,1725,12,0.5
2017,3,1,755,13,0.4
2017,3,1,1725,13,0.5
2017,3,1,755,14,0.4
2017,3,1,1725,14,0.5
2017,3,1,755,15,0.4
2017,3,1,1725,15,0.5
2017,3,1,755,16,0.5
2017,3,1,1725,16,0.5
2017,3,1,755,17,0.4
2017,3,1,1725,17,0.6
2017,3,1,755,18,0.4
2017,3,1,1725,18,0.5
2017,3,1,755,19,0.4
2017,3,1,1725,19,0.5
2017,3,1,755,20,0.5
2017,3,1,1725,20,0.5
2017,3,1,755,21,0.4
2017,3,1,1725,21,0.5
2017,3,1,755,22,0.4
2017,3,1,1725,22,0.5
2017,3,1,755,23,0.5
2017,3,1,1725,23,0.6
2017,3,1,755,24,0.5
2017,3,1,1725,24,0.6
2017,3,1,755,25,0.5
2017,3,1,1725,25,0.5
2017,3,1,755,26,0.5
2017,3,1,1725,26,0.5
2017,3,1,755,27,0.6
2017,3,1,1725,27,0.6
2017,3,1,755,28,0.5
2017,3,1,1725,28,0.6
2017,3,1,755,29,0.5
2017,3,1,1725,29,0.6
2017,3,1,755,30,0.5
2017,3,1,1725,30,0.5
2017,3,1,755,31,0.6
2017,3,1,1725,31,0.6
2017,3,1,755,32,0.6
2017,3,1,1725,32,0.6
2017,3,1,755,33,0.6
2017,3,1,1725,33,0.6
2017,3,1,755,34,0.5
2017,3,1,1725,34,0.6
2017,3,1,755,35,0.6
2017,3,1,1725,35,0.6
2017,3,1,755,36,0.5
2017,3,1,1725,36,0.6
2017,3,2,900,1,0.3
2017,3,2,1720,1,0.5
2017,3,2,900,2,0.4
2017,3,2,1720,2,0.5
2017,3,2,900,3,0.4
2017,3,2,1720,3,0.6
2017,3,2,900,4,0.4
2017,3,2,1720,4,0.5
2017,3,2,900,5,0.4
2017,3,2,1720,5,0.5
2017,3,2,900,6,0.3
2017,3,2,1720,6,0.5
2017,3,2,900,7,0.3
2017,3,2,1720,7,0.5
2017,3,2,900,8,0.3
2017,3,2,1720,8,0.5
2017,3,2,900,9,0.3
2017,3,2,1720,9,0.5
2017,3,2,900,10,0.3
2017,3,2,1720,10,0.6
2017,3,2,900,11,0.3
2017,3,2,1720,11,0.5
2017,3,2,900,12,0.3
2017,3,2,1720,12,0.5
2017,3,2,900,13,0.3
2017,3,2,1720,13,0.5
2017,3,2,900,14,0.3
2017,3,2,1720,14,0.5
2017,3,2,900,15,0.3
2017,3,2,1720,15,0.5
2017,3,2,900,16,0.3
2017,3,2,1720,16,0.5
2017,3,2,900,17,0.3
2017,3,2,1720,17,0.6
2017,3,2,900,18,0.3
2017,3,2,1720,18,0.5
2017,3,2,900,19,0.3
2017,3,2,1720,19,0.5
2017,3,2,900,20,0.3
2017,3,2,1720,20,0.5
2017,3,2,900,21,0.3
2017,3,2,1720,21,0.5
2017,3,2,900,22,0.3
2017,3,2,1720,22,0.5
2017,3,2,900,23,0.3
2017,3,2,1720,23,0.5
2017,3,2,900,24,0.3
2017,3,2,1720,24,0.5
2017,3,2,900,25,0.3
2017,3,2,1720,25,0.5
2017,3,2,900,26,0.3
2017,3,2,1720,26,0.5
2017,3,2,900,27,0.4
2017,3,2,1720,27,0.6
2017,3,2,900,28,0.4
2017,3,2,1720,28,0.6
2017,3,2,900,29,0.4
2017,3,2,1720,29,0.6
2017,3,2,900,30,0.3
2017,3,2,1720,30,0.5
2017,3,2,900,31,0.4
2017,3,2,1720,31,0.6
2017,3,2,900,32,0.4
2017,3,2,1720,32,0.6
2017,3,2,900,33,0.4
2017,3,2,1720,33,0.6
2017,3,2,900,34,0.4
2017,3,2,1720,34,0.6
2017,3,2,900,35,0.4
2017,3,2,1720,35,0.6
2017,3,2,900,36,0.3
2017,3,2,1720,36,0.6
2017,3,3,850,1,0.4
2017,3,3,1550,1,0.3
2017,3,3,850,2,0.4
2017,3,3,1550,2,0.3
2017,3,3,850,3,0.4
2017,3,3,1550,3,0.3
2017,3,3,850,4,0.4
2017,3,3,1550,4,0.3
2017,3,3,850,5,0.4
2017,3,3,1550,5,0.3
2017,3,3,850,6,0.4
2017,3,3,1550,6,0.2
2017,3,3,850,7,0.4
2017,3,3,1550,7,0.2
2017,3,3,850,8,0.4
2017,3,3,1550,8,0.2
2017,3,3,850,9,0.4
2017,3,3,1550,9,0.2
2017,3,3,850,10,0.4
2017,3,3,1550,10,0.2
2017,3,3,850,11,0.4
2017,3,3,1550,11,0.2
2017,3,3,850,12,0.4
2017,3,3,1550,12,0.2
2017,3,3,850,13,0.4
2017,3,3,1550,13,0.2
2017,3,3,850,14,0.4
2017,3,3,1550,14,0.2
2017,3,3,850,15,0.4
2017,3,3,1550,15,0.2
2017,3,3,850,16,0.4
2017,3,3,1550,16,0.2
2017,3,3,850,17,0.4
2017,3,3,1550,17,0.2
2017,3,3,850,18,0.4
2017,3,3,1550,18,0.2
2017,3,3,850,19,0.4
2017,3,3,1550,19,0.2
2017,3,3,850,20,0.4
2017,3,3,1550,20,0.2
2017,3,3,850,21,0.4
2017,3,3,1550,21,0.2
2017,3,3,850,22,0.4
2017,3,3,1550,22,0.2
2017,3,3,850,23,0.4
2017,3,3,1550,23,0.2
2017,3,3,850,24,0.4
2017,3,3,1550,24,0.2
2017,3,3,850,25,0.4
2017,3,3,1550,25,0.2
2017,3,3,850,26,0.4
2017,3,3,1550,26,0.2
2017,3,3,850,27,0.4
2017,3,3,1550,27,0.3
2017,3,3,850,28,0.4
2017,3,3,1550,28,0.2
2017,3,3,850,29,0.4
2017,3,3,1550,29,0.3
2017,3,3,850,30,0.4
2017,3,3,1550,30,0.2
2017,3,3,850,31,0.5
2017,3,3,1550,31,0.3
2017,3,3,850,32,0.5
2017,3,3,1550,32,0.3
2017,3,3,850,33,0.4
2017,3,3,1550,33,0.3
2017,3,3,850,34,0.4
2017,3,3,1550,34,0.3
2017,3,3,850,35,0.5
2017,3,3,1550,35,0.3
2017,3,3,850,36,0.4
2017,3,3,1550,36,0.3
2017,3,4,1545,1,0.3
2017,3,4,1545,2,0.3
2017,3,4,1545,3,0.3
2017,3,4,1545,4,0.3
2017,3,4,1545,5,0.3
2017,3,4,1545,6,0.3
2017,3,4,1545,7,0.3
2017,3,4,1545,8,0.3
2017,3,4,1545,9,0.3
2017,3,4,1545,10,0.3
2017,3,4,1545,11,0.3
2017,3,4,1545,12,0.3
2017,3,4,1545,13,0.3
2017,3,4,1545,14,0.3
2017,3,4,1545,15,0.3
2017,3,4,1545,16,0.3
2017,3,4,1545,17,0.3
2017,3,4,1545,18,0.3
2017,3,4,1545,19,0.3
2017,3,4,1545,20,0.3
2017,3,4,1545,21,0.3
2017,3,4,1545,22,0.3
2017,3,4,1545,23,0.3
2017,3,4,1545,24,0.3
2017,3,4,1545,25,0.3
2017,3,4,1545,26,0.3
2017,3,4,1545,27,0.3
2017,3,4,1545,28,0.3
2017,3,4,1545,29,0.3
2017,3,4,1545,30,0.3
2017,3,4,1545,31,0.4
2017,3,4,1545,32,0.4
2017,3,4,1545,33,0.3
2017,3,4,1545,34,0.3
2017,3,4,1545,35,0.3
2017,3,4,1545,36,0.3
2017,3,5,1125,1,0.2
2017,3,5,1650,1,0.1
2017,3,5,1125,2,0.2
2017,3,5,1650,2,0.1
2017,3,5,1125,3,0.2
2017,3,5,1650,3,0.1
2017,3,5,1125,4,0.2
2017,3,5,1650,4,0.1
2017,3,5,1125,5,0.1
2017,3,5,1650,5,0.1
2017,3,5,1125,6,0.1
2017,3,5,1650,6,0.1
2017,3,5,1125,7,0.1
2017,3,5,1650,7,0.1
2017,3,5,1125,8,0.1
2017,3,5,1650,8,0.1
2017,3,5,1125,9,0.1
2017,3,5,1650,9,0.1
2017,3,5,1125,10,0.1
2017,3,5,1650,10,0.1
2017,3,5,1125,11,0.1
2017,3,5,1650,11,0.1
2017,3,5,1125,12,0.1
2017,3,5,1650,12,0.1
2017,3,5,1125,13,0.1
2017,3,5,1650,13,0.1
2017,3,5,1125,14,0.1
2017,3,5,1650,14,0.1
2017,3,5,1125,15,0.1
2017,3,5,1650,15,0.1
2017,3,5,1125,16,0.2
2017,3,5,1650,16,0.1
2017,3,5,1125,17,0.2
2017,3,5,1650,17,0.1
2017,3,5,1125,18,0.1
2017,3,5,1650,18,0.1
2017,3,5,1125,19,0.1
2017,3,5,1650,19,0.1
2017,3,5,1125,20,0.1
2017,3,5,1650,20,0.1
2017,3,5,1125,21,0.1
2017,3,5,1650,21,0.1
2017,3,5,1125,22,0.1
2017,3,5,1650,22,0.1
2017,3,5,1125,23,0.1
2017,3,5,1650,23,0.1
2017,3,5,1125,24,0.1
2017,3,5,1650,24,0.1
2017,3,5,1125,25,0.1
2017,3,5,1650,25,0.1
2017,3,5,1125,26,0.1
2017,3,5,1650,26,0.1
2017,3,5,1125,27,0.2
2017,3,5,1650,27,0.1
2017,3,5,1125,28,0.1
2017,3,5,1650,28,0.1
2017,3,5,1125,29,0.1
2017,3,5,1650,29,0.1
2017,3,5,1125,30,0.1
2017,3,5,1650,30,0.1
2017,3,5,1125,31,0.2
2017,3,5,1650,31,0.2
2017,3,5,1125,32,0.2
2017,3,5,1650,32,0.1
2017,3,5,1125,33,0.2
2017,3,5,1650,33,0.1
2017,3,5,1125,34,0.1
2017,3,5,1650,34,0.1
2017,3,5,1125,35,0.2
2017,3,5,1650,35,0.2
2017,3,5,1125,36,0.1
2017,3,5,1650,36,0.1
2017,3,6,830,1,0
2017,3,6,1730,1,0.1
2017,3,6,830,2,0.1
2017,3,6,1730,2,0.2
2017,3,6,830,3,0.1
2017,3,6,1730,3,0.2
2017,3,6,830,4,0.1
2017,3,6,1730,4,0.2
2017,3,6,830,5,0.1
2017,3,6,1730,5,0.2
2017,3,6,830,6,0
2017,3,6,1730,6,0.1
2017,3,6,830,7,0
2017,3,6,1730,7,0.1
2017,3,6,830,8,0.1
2017,3,6,1730,8,0.1
2017,3,6,830,9,0.1
2017,3,6,1730,9,0.1
2017,3,6,830,10,0.1
2017,3,6,1730,10,0.1
2017,3,6,830,11,0.1
2017,3,6,1730,11,0.1
2017,3,6,830,12,0
2017,3,6,1730,12,0.1
2017,3,6,830,13,0
2017,3,6,1730,13,0.1
2017,3,6,830,14,0.1
2017,3,6,1730,14,0.1
2017,3,6,830,15,0.1
2017,3,6,1730,15,0.1
2017,3,6,830,16,0.1
2017,3,6,1730,16,0.1
2017,3,6,830,17,0.1
2017,3,6,1730,17,0.2
2017,3,6,830,18,0.1
2017,3,6,1730,18,0.1
2017,3,6,830,19,0
2017,3,6,1730,19,0.1
2017,3,6,830,20,0.1
2017,3,6,1730,20,0.1
2017,3,6,830,21,0
2017,3,6,1730,21,0.1
2017,3,6,830,22,0
2017,3,6,1730,22,0.1
2017,3,6,830,23,0.1
2017,3,6,1730,23,0.1
2017,3,6,830,24,0.1
2017,3,6,1730,24,0.1
2017,3,6,830,25,0.1
2017,3,6,1730,25,0.1
2017,3,6,830,26,0.1
2017,3,6,1730,26,0.1
2017,3,6,830,27,0.1
2017,3,6,1730,27,0.2
2017,3,6,830,28,0.1
2017,3,6,1730,28,0.1
2017,3,6,830,29,0.1
2017,3,6,1730,29,0.1
2017,3,6,830,30,0.1
2017,3,6,1730,30,0.1
2017,3,6,830,31,0.1
2017,3,6,1730,31,0.2
2017,3,6,830,32,0.1
2017,3,6,1730,32,0.2
2017,3,6,830,33,0.1
2017,3,6,1730,33,0.2
2017,3,6,830,34,0.1
